Date Time,latitude,longitude,MCC,MNC,PCI,EARFCN,CellID,LAC,RSRP,RSRQ,RSSI,SINR,NB1_EARFCN,NB1_PCI,NB1_RSRQ,NB1_RSRP,NB1_RSSI,NB2_EARFCN,NB2_PCI,NB2_RSRQ,NB2_RSRP,NB2_RSSI,NB3_EARFCN,NB3_PCI,NB3_RSRQ,NB3_RSRP,NB3_RSSI,NB4_EARFCN,NB4_PCI,NB4_RSRQ,NB4_RSRP,NB4_RSSI,NB5_EARFCN,NB5_PCI,NB5_RSRQ,NB5_RSRP,NB5_RSSI,NB6_EARFCN,NB6_PCI,NB6_RSRQ,NB6_RSRP,NB6_RSSI,NB7_EARFCN,NB7_PCI,NB7_RSRQ,NB7_RSRP,NB7_RSSI,NB8_EARFCN,NB8_PCI,NB8_RSRQ,NB8_RSRP,NB8_RSSI,NB9_EARFCN,NB9_PCI,NB9_RSRQ,NB9_RSRP,NB9_RSSI,NB10_EARFCN,NB10_PCI,NB10_RSRQ,NB10_RSRP,NB10_RSSI,,311,480,78,5230,216254.1,55302,-92,-11,-62,11,5230,78,-11,-92,-67,5230,79,-14,-93,-71,
2025/Mar/18 11:43:07,,,311,480,78,5230,216254.1,55302,-88,-11,-58,15,5230,78,-11,-88,-59,5230,79,-13,-90,-69,
2025/Mar/18 11:43:08,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-14,-90,-67,
2025/Mar/18 11:43:10,,,311,480,78,5230,216254.1,55302,-87,-11,-59,11,5230,78,-11,-87,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:43:11,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-11,-89,-59,5230,79,-14,-89,-68,
2025/Mar/18 11:43:12,,,311,480,78,5230,216254.1,55302,-89,-11,-61,10,5230,78,-11,-89,-62,5230,79,-13,-90,-70,
2025/Mar/18 11:43:13,,,311,480,78,5230,216254.1,55302,-88,-11,-59,12,5230,78,-11,-88,-59,5230,79,-14,-90,-66,
2025/Mar/18 11:43:14,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-60,5230,79,-12,-90,-69,
2025/Mar/18 11:43:15,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-11,-89,-60,5230,79,-13,-90,-68,
2025/Mar/18 11:43:16,,,311,480,78,5230,216254.1,55302,-89,-10,-60,13,5230,78,-10,-89,-60,5230,79,-12,-90,-69,
2025/Mar/18 11:43:17,,,311,480,78,5230,216254.1,55302,-89,-11,-60,12,5230,78,-12,-89,-60,5230,79,-14,-89,-66,
2025/Mar/18 11:43:18,,,311,480,78,5230,216254.1,55302,-89,-10,-60,11,5230,78,-11,-89,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:43:19,,,311,480,78,5230,216254.1,55302,-89,-11,-59,10,5230,78,-11,-88,-60,5230,79,-13,-90,-67,
2025/Mar/18 11:43:21,,,311,480,78,5230,216254.1,55302,-88,-11,-59,12,5230,78,-11,-88,-61,5230,79,-13,-90,-70,
2025/Mar/18 11:43:22,,,311,480,78,5230,216254.1,55302,-88,-10,-59,14,5230,78,-10,-88,-60,5230,79,-12,-90,-69,
2025/Mar/18 11:43:23,,,311,480,78,5230,216254.1,55302,-88,-11,-62,13,5230,78,-11,-88,-62,5230,79,-13,-90,-68,
2025/Mar/18 11:43:24,,,311,480,78,5230,216254.1,55302,-88,-10,-60,11,5230,78,-10,-88,-59,5230,79,-12,-89,-67,
2025/Mar/18 11:43:25,,,311,480,78,5230,216254.1,55302,-87,-11,-58,11,5230,78,-12,-87,-59,5230,79,-13,-88,-66,
2025/Mar/18 11:43:26,,,311,480,78,5230,216254.1,55302,-87,-10,-60,11,5230,78,-10,-87,-59,5230,79,-12,-89,-68,
2025/Mar/18 11:43:27,,,311,480,78,5230,216254.1,55302,-87,-10,-60,13,5230,78,-10,-87,-59,5230,79,-13,-88,-67,
2025/Mar/18 11:43:28,,,311,480,78,5230,216254.1,55302,-88,-10,-60,11,5230,78,-10,-87,-59,5230,79,-12,-88,-68,
2025/Mar/18 11:43:29,,,311,480,78,5230,216254.1,55302,-87,-11,-58,13,5230,78,-11,-87,-59,5230,79,-13,-88,-67,
2025/Mar/18 11:43:30,,,311,480,78,5230,216254.1,55302,-87,-10,-60,13,5230,78,-10,-87,-60,5230,79,-12,-89,-70,
2025/Mar/18 11:43:31,,,311,480,78,5230,216254.1,55302,-88,-11,-60,13,5230,78,-11,-88,-60,5230,79,-13,-90,-68,
2025/Mar/18 11:43:33,,,311,480,78,5230,216254.1,55302,-88,-11,-60,13,5230,78,-11,-88,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:43:34,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:43:35,,,311,480,78,5230,216254.1,55302,-88,-11,-59,12,5230,78,-11,-88,-60,5230,79,-13,-90,-68,5230,441,-20,-106,-68,
2025/Mar/18 11:43:36,,,311,480,78,5230,216254.1,55302,-88,-11,-59,13,5230,78,-11,-88,-58,5230,79,-13,-89,-66,
2025/Mar/18 11:43:37,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-11,-88,-59,5230,79,-13,-89,-68,
2025/Mar/18 11:43:38,,,311,480,78,5230,216254.1,55302,-88,-11,-59,13,5230,78,-11,-88,-58,5230,79,-13,-89,-66,
2025/Mar/18 11:43:39,,,311,480,78,5230,216254.1,55302,-88,-12,-59,12,5230,78,-11,-88,-61,5230,79,-14,-89,-68,5230,367,-20,-106,-68,
2025/Mar/18 11:43:40,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-11,-88,-58,5230,79,-13,-89,-67,
2025/Mar/18 11:43:41,,,311,480,78,5230,216254.1,55302,-87,-11,-60,12,5230,78,-10,-87,-61,5230,79,-12,-89,-69,
2025/Mar/18 11:43:42,,,311,480,78,5230,216254.1,55302,-87,-10,-60,11,5230,78,-10,-87,-59,5230,79,-12,-89,-68,
2025/Mar/18 11:43:43,,,311,480,78,5230,216254.1,55302,-89,-10,-61,12,5230,78,-10,-89,-62,5230,79,-12,-90,-71,
2025/Mar/18 11:43:45,,,311,480,78,5230,216254.1,55302,-89,-10,-63,12,5230,78,-10,-89,-62,5230,79,-12,-91,-70,
2025/Mar/18 11:43:46,,,311,480,78,5230,216254.1,55302,-89,-9,-62,11,5230,78,-10,-89,-61,5230,79,-12,-91,-70,
2025/Mar/18 11:43:47,,,311,480,78,5230,216254.1,55302,-89,-10,-62,12,5230,78,-10,-89,-60,5230,79,-12,-91,-70,5230,216,-20,-111,-70,
2025/Mar/18 11:43:48,,,311,480,78,5230,216254.1,55302,-89,-10,-62,13,5230,78,-10,-89,-62,5230,79,-12,-91,-71,
2025/Mar/18 11:43:49,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-61,5230,79,-12,-91,-70,
2025/Mar/18 11:43:50,,,311,480,78,5230,216254.1,55302,-90,-10,-61,12,5230,78,-10,-89,-61,5230,79,-12,-91,-70,
2025/Mar/18 11:43:51,,,311,480,78,5230,216254.1,55302,-90,-10,-62,10,5230,78,-10,-91,-63,5230,79,-11,-92,-71,
2025/Mar/18 11:43:52,,,311,480,78,5230,216254.1,55302,-91,-10,-63,13,5230,78,-10,-91,-62,5230,79,-11,-92,-74,
2025/Mar/18 11:43:53,,,311,480,78,5230,216254.1,55302,-89,-10,-62,11,5230,78,-10,-89,-61,5230,79,-12,-91,-70,
2025/Mar/18 11:43:54,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-61,5230,79,-12,-91,-69,
2025/Mar/18 11:43:56,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-61,5230,79,-12,-91,-71,
2025/Mar/18 11:43:57,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-61,5230,79,-12,-92,-71,
2025/Mar/18 11:43:58,,,311,480,78,5230,216254.1,55302,-89,-10,-62,11,5230,78,-10,-89,-61,5230,79,-12,-92,-71,
2025/Mar/18 11:43:59,,,311,480,78,5230,216254.1,55302,-90,-10,-61,13,5230,78,-10,-90,-61,5230,79,-12,-92,-71,
2025/Mar/18 11:44:00,,,311,480,78,5230,216254.1,55302,-90,-10,-61,11,5230,78,-10,-90,-61,5230,79,-13,-92,-70,
2025/Mar/18 11:44:01,,,311,480,78,5230,216254.1,55302,-89,-10,-62,11,5230,78,-10,-89,-62,5230,79,-12,-91,-71,
2025/Mar/18 11:44:02,,,311,480,78,5230,216254.1,55302,-89,-10,-61,12,5230,78,-10,-89,-61,5230,79,-12,-91,-70,
2025/Mar/18 11:44:03,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-62,5230,79,-12,-91,-70,
2025/Mar/18 11:44:04,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-62,5230,79,-12,-90,-70,
2025/Mar/18 11:44:05,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-11,-89,-61,5230,79,-13,-91,-70,
2025/Mar/18 11:44:06,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-61,5230,79,-12,-91,-70,
2025/Mar/18 11:44:08,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-62,5230,79,-12,-91,-70,
2025/Mar/18 11:44:09,,,311,480,78,5230,216254.1,55302,-89,-10,-61,12,5230,78,-10,-89,-61,5230,79,-12,-91,-70,
2025/Mar/18 11:44:10,,,311,480,78,5230,216254.1,55302,-89,-10,-62,13,5230,78,-10,-89,-60,5230,79,-12,-91,-70,
2025/Mar/18 11:44:11,,,311,480,78,5230,216254.1,55302,-89,-10,-61,12,5230,78,-10,-89,-61,5230,79,-12,-91,-70,
2025/Mar/18 11:44:12,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-61,5230,79,-12,-91,-70,
2025/Mar/18 11:44:13,,,311,480,78,5230,216254.1,55302,-89,-10,-62,11,5230,78,-10,-89,-61,5230,79,-13,-91,-70,
2025/Mar/18 11:44:14,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-11,-89,-60,5230,79,-14,-90,-67,
2025/Mar/18 11:44:15,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-11,-89,-60,5230,79,-13,-90,-68,
2025/Mar/18 11:44:16,,,311,480,78,5230,216254.1,55302,-89,-12,-60,11,5230,78,-11,-89,-60,5230,79,-13,-90,-68,
2025/Mar/18 11:44:17,,,311,480,78,5230,216254.1,55302,-89,-10,-60,11,5230,78,-11,-89,-60,5230,79,-14,-90,-68,
2025/Mar/18 11:44:19,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-88,-59,5230,79,-13,-90,-69,
2025/Mar/18 11:44:20,,,311,480,78,5230,216254.1,55302,-88,-12,-60,12,5230,78,-12,-88,-59,5230,79,-13,-89,-69,
2025/Mar/18 11:44:21,,,311,480,78,5230,216254.1,55302,-88,-10,-60,11,5230,78,-10,-88,-61,5230,79,-12,-90,-70,
2025/Mar/18 11:44:22,,,311,480,78,5230,216254.1,55302,-89,-11,-60,12,5230,78,-11,-88,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:44:23,,,311,480,78,5230,216254.1,55302,-88,-10,-62,12,5230,78,-10,-88,-61,5230,79,-12,-90,-69,
2025/Mar/18 11:44:24,,,311,480,78,5230,216254.1,55302,-88,-12,-60,11,5230,78,-12,-88,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:44:25,,,311,480,78,5230,216254.1,55302,-88,-10,-61,11,5230,78,-10,-88,-61,5230,79,-12,-90,-69,
2025/Mar/18 11:44:26,,,311,480,78,5230,216254.1,55302,-88,-11,-59,13,5230,78,-11,-88,-58,5230,79,-13,-89,-69,
2025/Mar/18 11:44:27,,,311,480,78,5230,216254.1,55302,-88,-10,-61,11,5230,78,-10,-88,-61,5230,79,-12,-90,-69,
2025/Mar/18 11:44:28,,,311,480,78,5230,216254.1,55302,-88,-10,-59,11,5230,78,-11,-88,-59,5230,79,-13,-90,-69,
2025/Mar/18 11:44:29,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-11,-88,-60,5230,79,-13,-89,-69,
2025/Mar/18 11:44:31,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-10,-88,-60,5230,79,-12,-89,-68,
2025/Mar/18 11:44:32,,,311,480,78,5230,216254.1,55302,-87,-11,-59,11,5230,78,-11,-87,-59,5230,79,-13,-89,-66,
2025/Mar/18 11:44:33,,,311,480,78,5230,216254.1,55302,-88,-10,-60,10,5230,78,-10,-88,-61,5230,79,-12,-89,-68,
2025/Mar/18 11:44:34,,,311,480,78,5230,216254.1,55302,-88,-11,-58,11,5230,78,-12,-88,-58,5230,79,-14,-89,-66,
2025/Mar/18 11:44:35,,,311,480,78,5230,216254.1,55302,-88,-10,-61,11,5230,78,-10,-88,-61,5230,79,-12,-89,-68,
2025/Mar/18 11:44:36,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-13,-89,-66,
2025/Mar/18 11:44:37,,,311,480,78,5230,216254.1,55302,-88,-10,-61,12,5230,78,-10,-88,-60,5230,79,-12,-89,-69,
2025/Mar/18 11:44:38,,,311,480,78,5230,216254.1,55302,-88,-11,-59,12,5230,78,-12,-88,-59,5230,79,-13,-89,-66,
2025/Mar/18 11:44:39,,,311,480,78,5230,216254.1,55302,-88,-10,-61,11,5230,78,-10,-88,-60,5230,79,-12,-89,-69,
2025/Mar/18 11:44:40,,,311,480,78,5230,216254.1,55302,-88,-11,-58,11,5230,78,-11,-88,-61,5230,79,-13,-89,-65,
2025/Mar/18 11:44:41,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:44:43,,,311,480,78,5230,216254.1,55302,-88,-10,-60,12,5230,78,-10,-88,-61,5230,79,-12,-90,-70,
2025/Mar/18 11:44:44,,,311,480,78,5230,216254.1,55302,-88,-12,-59,12,5230,78,-12,-88,-58,5230,79,-13,-89,-66,
2025/Mar/18 11:44:45,,,311,480,78,5230,216254.1,55302,-88,-11,-60,10,5230,78,-11,-88,-61,5230,79,-13,-89,-69,
2025/Mar/18 11:44:46,,,311,480,78,5230,216254.1,55302,-88,-12,-58,10,5230,78,-12,-88,-58,5230,79,-14,-88,-65,
2025/Mar/18 11:44:47,,,311,480,78,5230,216254.1,55302,-87,-11,-59,11,5230,78,-11,-87,-59,5230,79,-13,-88,-66,
2025/Mar/18 11:44:48,,,311,480,78,5230,216254.1,55302,-87,-12,-59,12,5230,78,-12,-87,-58,5230,79,-14,-88,-65,
2025/Mar/18 11:44:49,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-11,-88,-60,5230,79,-13,-89,-68,
2025/Mar/18 11:44:50,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-13,-89,-66,
2025/Mar/18 11:44:51,,,311,480,78,5230,216254.1,55302,-88,-12,-58,11,5230,78,-11,-88,-59,5230,79,-14,-89,-66,5230,141,-20,-103,-66,
2025/Mar/18 11:44:52,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:44:54,,,311,480,78,5230,216254.1,55302,-88,-12,-59,11,5230,78,-12,-88,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:44:55,,,311,480,78,5230,216254.1,55302,-88,-10,-60,11,5230,78,-10,-88,-59,5230,79,-13,-89,-66,
2025/Mar/18 11:44:56,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:44:57,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-12,-88,-67,
2025/Mar/18 11:44:58,,,311,480,78,5230,216254.1,55302,-88,-10,-59,11,5230,78,-10,-88,-60,5230,79,-12,-89,-68,
2025/Mar/18 11:44:59,,,311,480,78,5230,216254.1,55302,-89,-12,-59,12,5230,78,-12,-89,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:45:00,,,311,480,78,5230,216254.1,55302,-88,-11,-60,11,5230,78,-11,-88,-59,5230,79,-13,-90,-68,
2025/Mar/18 11:45:01,,,311,480,78,5230,216254.1,55302,-88,-11,-59,12,5230,78,-12,-88,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:45:02,,,311,480,78,5230,216254.1,55302,-89,-11,-60,13,5230,78,-11,-88,-60,5230,79,-13,-90,-68,
2025/Mar/18 11:45:03,,,311,480,78,5230,216254.1,55302,-88,-12,-60,13,5230,78,-11,-88,-61,5230,79,-13,-90,-68,
2025/Mar/18 11:45:04,,,311,480,78,5230,216254.1,55302,-88,-11,-61,12,5230,78,-11,-88,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:45:06,,,311,480,78,5230,216254.1,55302,-88,-10,-61,12,5230,78,-10,-89,-59,5230,79,-12,-90,-69,
2025/Mar/18 11:45:07,,,311,480,78,5230,216254.1,55302,-88,-11,-60,10,5230,78,-11,-88,-59,5230,79,-14,-89,-67,
2025/Mar/18 11:45:08,,,311,480,78,5230,216254.1,55302,-88,-10,-59,10,5230,78,-10,-88,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:45:09,,,311,480,78,5230,216254.1,55302,-90,-12,-61,12,5230,78,-12,-90,-61,5230,79,-13,-91,-69,
2025/Mar/18 11:45:10,,,311,480,78,5230,216254.1,55302,-90,-11,-62,11,5230,78,-11,-90,-62,5230,79,-12,-91,-70,
2025/Mar/18 11:45:11,,,311,480,78,5230,216254.1,55302,-90,-12,-60,11,5230,78,-12,-90,-60,5230,79,-14,-91,-68,
2025/Mar/18 11:45:12,,,311,480,78,5230,216254.1,55302,-89,-11,-60,11,5230,78,-11,-89,-61,5230,79,-13,-90,-68,
2025/Mar/18 11:45:13,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-11,-89,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:45:14,,,311,480,78,5230,216254.1,55302,-89,-11,-61,10,5230,78,-11,-89,-61,5230,79,-13,-90,-69,
2025/Mar/18 11:45:15,,,311,480,78,5230,216254.1,55302,-90,-12,-60,12,5230,78,-12,-90,-60,5230,79,-13,-91,-69,
2025/Mar/18 11:45:16,,,311,480,78,5230,216254.1,55302,-89,-11,-59,12,5230,78,-12,-89,-59,5230,79,-13,-90,-68,
2025/Mar/18 11:45:18,,,311,480,78,5230,216254.1,55302,-88,-10,-61,11,5230,78,-9,-88,-61,5230,79,-12,-89,-69,
2025/Mar/18 11:45:19,,,311,480,78,5230,216254.1,55302,-88,-11,-61,16,5230,78,-11,-88,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:45:20,,,311,480,78,5230,216254.1,55302,-89,-9,-63,15,5230,78,-9,-89,-61,5230,79,-11,-90,-70,
2025/Mar/18 11:45:21,,,311,480,78,5230,216254.1,55302,-89,-10,-62,16,5230,78,-11,-89,-60,5230,79,-13,-90,-69,
2025/Mar/18 11:45:22,,,311,480,78,5230,216254.1,55302,-89,-11,-59,14,5230,78,-10,-89,-61,5230,79,-12,-90,-70,
2025/Mar/18 11:45:23,,,311,480,78,5230,216254.1,55302,-88,-11,-60,13,5230,78,-12,-88,-60,5230,79,-14,-90,-66,
2025/Mar/18 11:45:24,,,311,480,78,5230,216254.1,55302,-90,-12,-60,11,5230,78,-12,-90,-60,5230,79,-14,-90,-67,
2025/Mar/18 11:45:25,,,311,480,78,5230,216254.1,55302,-90,-12,-60,10,5230,78,-12,-90,-60,5230,79,-13,-90,-67,
2025/Mar/18 11:45:26,,,311,480,78,5230,216254.1,55302,-90,-11,-61,11,5230,78,-11,-90,-60,5230,79,-12,-90,-70,
2025/Mar/18 11:45:27,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-60,5230,79,-12,-89,-67,
2025/Mar/18 11:45:29,,,311,480,78,5230,216254.1,55302,-88,-11,-59,15,5230,78,-11,-88,-59,5230,79,-13,-89,-66,
2025/Mar/18 11:45:30,,,311,480,78,5230,216254.1,55302,-88,-12,-60,12,5230,78,-12,-89,-59,5230,79,-14,-89,-67,
2025/Mar/18 11:45:31,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-59,5230,79,-13,-89,-67,
2025/Mar/18 11:45:32,,,311,480,78,5230,216254.1,55302,-88,-11,-61,16,5230,78,-11,-88,-59,5230,79,-13,-89,-68,
2025/Mar/18 11:45:33,,,311,480,78,5230,216254.1,55302,-88,-10,-60,11,5230,78,-9,-88,-61,5230,79,-11,-89,-70,5230,278,-20,-109,-71,
2025/Mar/18 11:45:34,,,311,480,78,5230,216254.1,55302,-88,-10,-60,15,5230,78,-9,-88,-61,5230,79,-12,-89,-68,
2025/Mar/18 11:45:35,,,311,480,78,5230,216254.1,55302,-89,-9,-62,14,5230,78,-9,-89,-62,5230,79,-11,-90,-70,
2025/Mar/18 11:45:36,,,311,480,78,5230,216254.1,55302,-88,-10,-61,17,5230,78,-11,-88,-59,5230,79,-13,-90,-67,
2025/Mar/18 11:45:37,,,311,480,78,5230,216254.1,55302,-89,-10,-61,15,5230,78,-10,-89,-60,5230,79,-12,-90,-68,
2025/Mar/18 11:45:38,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-60,5230,79,-13,-90,-67,
2025/Mar/18 11:45:39,,,311,480,78,5230,216254.1,55302,-89,-10,-61,15,5230,78,-11,-89,-59,5230,79,-14,-90,-67,
2025/Mar/18 11:45:41,,,311,480,78,5230,216254.1,55302,-89,-9,-61,11,5230,78,-10,-89,-59,5230,79,-12,-90,-69,
2025/Mar/18 11:45:42,,,311,480,78,5230,216254.1,55302,-89,-10,-61,18,5230,78,-10,-89,-61,5230,79,-12,-90,-69,
2025/Mar/18 11:45:43,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-62,5230,79,-12,-90,-70,
2025/Mar/18 11:45:44,,,311,480,78,5230,216254.1,55302,-89,-10,-60,10,5230,78,-11,-89,-61,5230,79,-14,-90,-68,
2025/Mar/18 11:45:45,,,311,480,78,5230,216254.1,55302,-89,-10,-61,13,5230,78,-10,-89,-60,5230,79,-12,-89,-70,
2025/Mar/18 11:45:46,,,311,480,78,5230,216254.1,55302,-89,-12,-60,11,5230,78,-12,-89,-59,5230,79,-14,-90,-68,
2025/Mar/18 11:45:47,,,311,480,78,5230,216254.1,55302,-88,-10,-61,11,5230,78,-10,-88,-59,5230,79,-13,-90,-69,
2025/Mar/18 11:45:48,,,311,480,78,5230,216254.1,55302,-88,-11,-59,11,5230,78,-11,-88,-60,5230,79,-13,-89,-67,
2025/Mar/18 11:45:49,,,311,480,78,5230,216254.1,55302,-88,-9,-62,13,5230,78,-10,-88,-60,5230,79,-13,-89,-66,
2025/Mar/18 11:45:50,,,311,480,78,5230,216254.1,55302,-88,-12,-59,13,5230,78,-11,-88,-61,5230,79,-13,-89,-66,
2025/Mar/18 11:45:51,,,311,480,78,5230,216254.1,55302,-88,-11,-61,10,5230,78,-10,-88,-61,5230,79,-12,-89,-68,
2025/Mar/18 11:45:53,,,311,480,78,5230,216254.1,55302,-89,-9,-63,14,5230,78,-9,-89,-63,5230,79,-11,-90,-71,
2025/Mar/18 11:45:54,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-60,5230,79,-12,-89,-68,
2025/Mar/18 11:45:55,,,311,480,78,5230,216254.1,55302,-88,-10,-62,12,5230,78,-9,-88,-62,5230,79,-12,-89,-70,
2025/Mar/18 11:45:56,,,311,480,78,5230,216254.1,55302,-89,-9,-62,14,5230,78,-9,-89,-63,5230,79,-11,-90,-70,
2025/Mar/18 11:45:57,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-9,-89,-62,5230,79,-12,-90,-71,
2025/Mar/18 11:45:58,,,311,480,78,5230,216254.1,55302,-89,-9,-62,15,5230,78,-9,-88,-60,5230,79,-11,-89,-70,
2025/Mar/18 11:45:59,,,311,480,78,5230,216254.1,55302,-88,-10,-61,17,5230,78,-9,-88,-60,5230,79,-11,-89,-70,
2025/Mar/18 11:46:00,,,311,480,78,5230,216254.1,55302,-88,-9,-60,13,5230,78,-9,-89,-61,5230,79,-12,-90,-70,5230,158,-20,-108,-73,
2025/Mar/18 11:46:01,,,311,480,78,5230,216254.1,55302,-89,-10,-61,14,5230,78,-10,-89,-62,5230,79,-12,-90,-69,
2025/Mar/18 11:46:02,,,311,480,78,5230,216254.1,55302,-89,-11,-61,11,5230,78,-10,-89,-62,5230,79,-13,-91,-70,
2025/Mar/18 11:46:04,,,311,480,78,5230,216254.1,55302,-89,-10,-61,11,5230,78,-10,-89,-61,5230,79,-12,-90,-69,
2025/Mar/18 11:46:05,,,311,480,78,5230,216254.1,55302,-88,-10,-60,11,5230,78,-10,-88,-61,5230,79,-12,-90,-70,
2025/Mar/18 11:46:06,,,311,480,78,5230,216254.1,55302,-89,-10,-60,12,5230,78,-11,-89,-61,5230,79,-12,-90,-69,
2025/Mar/18 11:46:07,,,311,480,78,5230,216254.1,55302,-88,-12,-59,11,5230,78,-12,-88,-60,5230,79,-13,-89,-68,
2025/Mar/18 11:46:08,,,311,480,78,5230,216254.1,55302,-88,-11,-61,15,5230,78,-11,-88,-60,5230,79,-12,-88,-69,
2025/Mar/18 11:46:09,,,311,480,78,5230,216254.1,55302,-89,-11,-60,10,5230,78,-11,-89,-61,5230,79,-12,-90,-71,
2025/Mar/18 11:46:10,,,311,480,78,5230,216254.1,55302,-87,-11,-59,12,5230,78,-11,-87,-59,5230,79,-14,-89,-67,
2025/Mar/18 11:46:11,,,311,480,78,5230,216254.1,55302,-88,-12,-60,12,5230,78,-11,-89,-60,5230,79,-14,-90,-69,
2025/Mar/18 11:46:12,,,311,480,78,5230,216254.1,55302,-90,-11,-60,10,5230,78,-11,-90,-61,5230,79,-13,-91,-70,
2025/Mar/18 11:46:13,,,311,480,78,5230,216254.1,55302,-90,-11,-62,11,5230,78,-11,-90,-61,5230,79,-13,-91,-70,
2025/Mar/18 11:46:14,,,311,480,78,5230,216254.1,55302,-91,-11,-60,11,5230,78,-11,-90,-61,5230,79,-13,-91,-69,
2025/Mar/18 11:46:16,,,311,480,78,5230,216254.1,55302,-90,-11,-61,12,5230,78,-11,-90,-60,5230,79,-13,-91,-68,
2025/Mar/18 11:46:17,,,311,480,78,5230,216254.1,55302,-89,-12,-61,15,5230,78,-11,-89,-60,5230,79,-13,-90,-70,
2025/Mar/18 11:46:18,,,311,480,78,5230,216254.1,55302,-90,-12,-60,11,5230,78,-12,-90,-60,5230,79,-14,-91,-70,
2025/Mar/18 11:46:19,,,311,480,78,5230,216254.1,55302,-90,-12,-61,11,5230,78,-12,-90,-61,5230,79,-14,-91,-69,
2025/Mar/18 11:46:20,,,311,480,78,5230,216254.1,55302,-91,-12,-61,11,5230,78,-12,-91,-62,5230,79,-13,-92,-71,
2025/Mar/18 11:46:21,,,311,480,78,5230,216254.1,55302,-91,-12,-61,11,5230,78,-12,-91,-61,5230,79,-14,-92,-71,
2025/Mar/18 11:46:22,,,311,480,78,5230,216254.1,55302,-91,-12,-62,11,5230,78,-11,-91,-61,5230,79,-13,-92,-71,
2025/Mar/18 11:46:23,,,311,480,78,5230,216254.1,55302,-91,-11,-61,11,5230,78,-11,-91,-61,5230,79,-13,-93,-71,
